,Score,Comment,Comment_after_2,output
3153,7.0,"Quán nằm ở trong ngõ, mình là mua về 8k/ 10 chiếc, trong túi là 15 chiếc / 12k. Nước chấm hơi nhạt, không đặc sắc lắm, có cả cà rốt và đu đủ dầm.
Mình mua về nhân viên lấy nên là có nhiều cái lẻ, có cái còn bé tí như kiểu bột thừa rán nốt :) quẩy hơi nhiều mỡ nên ăn nhanh ngấy lắm ý, mình ăn được tầm 5 chiếc là ngấy lắm rồi không thể ăn thêm được nữa ý, chắc do không uống gì cùng, uống trà đá đỡ hơn đấy.
Must try !!!!",quán nằm ở ngõ mình là về chiếc túi là chiếc nước chấm hơi nhạt khôngđặc sắc lắm có cả cà rốt và đu đủ dầm mình về nhân viên lấy nên là có nhiều cái lẻ có cái còn bé tí như kiểu bột thừa rán nốt quẩy hơi nhiều mỡ nên ăn ngấy lắm ý mình ăn được tầm chiếc là ngấy lắm rồi khôngthể ăn thêm được nữa ý chắc khônguống gì cùng uống trà đá đỡ hơn đấy  ,0
3154,7.2,"Mình cũng không thích quẩy lắm đâu nhưng được hôm đi ăn vặt qua đây nên ăn thôi :))
Ngay trong ngõ nha dễ tìm ý mà, quẩy chấm với nước mắm có đu đủ ăn cũng vui vui, quẩy chiên giòn, không bị ngắm mỡ quá, nhìn thon dài.
Mua về nhà ăn cũng được nha, bỏ vào trong túi nilon.
Trước hay ăn ở hàng Bông nhưng bây giờ biết thêm chỗ này ăn cũng thấy ok lắm.
Bạn nào nhà gần mà cũng món quẩy nóng này thì nên thử nha, mùa đông tới rồi ăn hợp lắm nha.",mình cũng khôngthích quẩy lắm đâu nhưng được hôm đi ăn vặt đây nên ăn thôi ngõ dễ tìm ý mà quẩy chấm với nước mắm có đu đủ ăn cũng quẩy chiên giòn khôngbị ngắm mỡ quá nhìn dài về nhà ăn cũng được bỏ vào túi  trước ăn ở hàng bông nhưng bây giờ biết thêm chỗ này ăn cũng thấy lắm bạn nào nhà gần mà cũng món quẩy nóng này thì nên thử mùa đông tới rồi ăn hợp lắm ,0
3155,8.4,"❤ Vị trí : nằm ngay đầu ngõ 23 lò đúc chỗ gần trường học. Các bạn đi xe thì để xe vào bên trong ngõ nhé. Cô ny bị nghiện ăn quẩy nên cứ đòi qa đây ăn thử
❤ Đồ ăn : quẩy ở đây khá rẻ và to. Chỉ 1k/c, rẻ qá luôn ấy ạ. Khoai tây thì 20k/đĩa nhưng hơi ít
❤ Chất lượng : quẩy dc làm mới nên ăn rất ngon, lại còn nóng giòn nữa. Khoai là làm sẵn cất trong tủ đá mang ra chiên lại nên chỉ tạm ổn. 2 ng ăn 2 đĩa quẩy vs 1 đĩa khoai có 40k mà no căng
❤ Dịch vụ : quán vỉa hè nên chất lượng phục vụ cũng bình thường, k nhiệt tình cho lắm",yêu vị trí nằm đầu ngõ lò đúc chỗ gần trường học các bạn đi thì để vào bên ngõ nhé cô người yêu bị nghiện ăn quẩy nên cứ đòi đây ăn thử yêu đồ ăn quẩy ở đây khá rẻ và  chỉ rẻ quá luôn ấy ạ tây thì đĩa nhưng hơi ít yêu chất lượng quẩy được làm mới nên ăn rất lại còn nóng giòn nữa là làm sẵn cất tủ đá chiên lại nên chỉ tạm ổn người ăn đĩa quẩy với đĩa có mà căng yêu dịch vụ quán vỉa hè nên chất lượng phục vụ cũng bình thường khôngnhiệt tình cho lắm,1
3156,8.2,"🔹Vị trí: Quán nằm trong ngõ, hơi khuất nhưng rất rộng rãi nha. Chỗ để xe thoải mái, chỗ ngồi ăn cũng k bị chật, chỗ nấu nướng khá sạch
🔹Nhân viên: chị chủ quán giọng đáng yêu rất nhiệt tình, làm nhanh nhẹn, thân thiện nữa
🔹Menu: Mình thích nhất là ăn chè ở quán 😆😆😆 chè thơm ngon, đủ loại để chọn mà trông làm sạch sẽ ăn cũng yên tâm hơn, thấy ngon hơn ý. Tiếp đến là nem chua giòn tan, miếng to ngon lắm nha. Quẩy cũng ngon, đậm vị nhưng nước chấm hơi ngọt tí. 
🔹Quan trọng hơn là mức giá phải chăng, k quá đắt ạ 
Ps: mải mê ăn quá mà quên k chụp ảnh chè 😭😭😭",vị trí quán nằm ngõ hơi khuất nhưng rất rộng rãi  chỗ để thoải mái chỗ ngồi ăn cũng khôngbị chật chỗ nấu nướng khá sạch nhân viên chị chủ quán giọng đáng yêu rất nhiệt tình làm nhẹn thân thiện nữa mình thích nhất là ăn chè ở quán cười cười cười chè thơm đủ loại để chọn mà trông làm sạch sẽ ăn cũng yên tâm hơn thấy hơn ý tiếp đến là giòn miếng lắm  quẩy cũng đậm vị nhưng nước chấm hơi ngọt tí quan trọng hơn là mức giá phải chăng khôngquá đắt ạ mải mê ăn quá mà quên khôngchụp ảnh chè,1
3157,7.8,"Quán này nằm ở ngõ 23 lò đúc, ngay đầu ngõ luôn nhá, ngay chỗ gần trường lê ngọc hân. Vì thích ăn quẩy nên dù đi xa vẫn phải lượn qa ăn cho đc. Quẩy ở đây có khách đến mới làm nên ăn nóng, giòn và ngon. Mỗi tội chờ hơi bị lâu 1 xíu. Quẩy cũg khá to mà chỉ có 1k/c thôi nha. Nem chua rán thì 20k/đĩa nhưng mà mình thấy hơi bị ít. Nước chấm vs rau cho ăn kèm cũng hơi bị ít luôn, tiết kiệm qá mức luôn. Nhưng mà quẩy ngon, mình ăn hết 2 đĩa quẩy vs 1 đĩa khoai có 40k thôi",quán này nằm ở ngõ lò đúc đầu ngõ luôn nhá chỗ gần trường lê ngọc hân vì thích ăn quẩy nên dù đi vẫn phải lượn ăn cho đc quẩy ở đây có khách đến mới làm nên ăn nóng giòn và  mỗi tội chờ hơi bị lâu xíu quẩy cũng khá mà chỉ có thôi  rán thì đĩa nhưng mà mình thấy hơi bị ít nước chấm với cho ăn kèm cũng hơi bị ít luôn tiết kiệm quá mức luôn nhưng mà quẩy mình ăn hết đĩa quẩy với đĩa có thôi,1
3158,7.4,"Search quán này có vẻ khả quan nên có vòng qua ăn thử 😋
✔️ Vị trí: Quán nằm ngay đầu ngõ 23. Khá dễ thấy. Đến chỉ việc phi vào ngõ để xe rồi ra goii đồ thôi 😚
✔️ Món ăn: Mình chỉ thích ăn quẩy thôi nên gọi mỗi 10 quẩy chứ ở đây có nhiều món ghê lắm, đặc biệt là chè và các loại nước í. Cả menu dài dằng dặc luôn 😜. Quẩy ở đây ăn khá lạ. K quá giòn nhưng k mềm hẳn, cảm giác như đang ăn 1 loại bánh gì í. Khá là ngon, nước chấm pha cũng vừa và ngon nhưng mình thích quẩy mềm hẳn nữa cơ 😙
✔️ Giá cả: Mình thấy giá kiểu siêu rẻ í. Quẩy có 1k 1 cái, thậm chí đĩa khoai tây bán có 10k. Chè hay đồ uống còn có 7k, đắt nhất là 15k 😍
✔️ Không gian: Quán có 2 bàn lớn thôi nên mọi người phải ngồi chung, được cái thoáng, k nóng bức ☺️
✔️ Nhân viên: Chị chủ quán rất xởi lởi và nhiệt tình, thân thiện với khách nha 😚",quán này có vẻ khả quan nên có vòng ăn thử cười vị trí quán nằm đầu ngõ khá dễ thấy đến chỉ việc vào ngõ để rồi goii đồ thôi thích món ăn mình chỉ thích ăn quẩy thôi nên gọi mỗi quẩy chứ ở đây có nhiều món ghê lắm đặc biệt là chè và các loại nước í cả dài dằng dặc luôn quẩy ở đây ăn khá lạ khôngquá giòn nhưng khôngmềm hẳn cảm giác như đang ăn loại bánh gì í khá là nước chấm cũng vừa và nhưng mình thích quẩy mềm hẳn nữa cơ thích giá cả mình thấy giá kiểu siêu rẻ í quẩy có cái thậm chí đĩa tây bán có chè đồ uống còn có đắt nhất là cười khôngquán có bàn lớn thôi nên mọi người phải ngồi được cái thoáng khôngnóng bức cười nhân viên chị chủ quán rất xởi lởi và nhiệt tình thân thiện với khách thích,0
3159,6.8,"Quầy nóng ở đây gọi 1 đĩa 15k là 2 người ăn no dã man luôn :)) chống đói cuối tháng :)) quán ngay đầu ngõ có chỗ để xe thoải mái. Ngay bên cạnh có đủ thứ nộm, bánh xèo, thịt xiên , ...
Nhưng nước chấm mình đã vài lần bị đu đủ ăn đắng hic",quầy nóng ở đây gọi đĩa là người ăn dã luôn chống đói cuối tháng quán đầu ngõ có chỗ để thoải mái bên cạnh có đủ thứ nộm bánh xèo thịt xiên nhưng nước chấm mình đã vài lần bị đu đủ ăn đắng hích,0
3160,6.8,"Chiều đi làm về đang đói tiện tạt té ăn luôn đĩa quẩy, 25k 15 em ăn no phè phỡn ra. Thêm vài cái nem chua nướng thì quá mê mẩn luôn. Quán bình dân ngồi vỉa hè và dọc ngõ thôi. Giá cả cho học sinh sinh viên nên rất rẻ. Nước chấm hơi nhạt. Nem nướng 5k 1 em nếu so ra không rẻ hơn nhà thờ nhưng cũng gọi là tạm qua cơn đói.",chiều đi làm về đang đói tiện tạt té ăn luôn đĩa quẩy ăn phè phỡn  thêm vài cái nướng thì quá mê mẩn luôn quán bình dân ngồi vỉa hè và dọc ngõ thôi giá cả cho học viên nên rất rẻ nước chấm hơi nhạt nướng nếu khôngrẻ hơn nhà thờ nhưng cũng gọi là tạm cơn đói,0
3161,7.0,"Quẩy bán ngay đầu ngõ nho nhỏ bên cạnh hàng kem ông già tóc bạc. Có 2 cô lớn tuổi 1 cô chuyên làm bột và ngồi rán, cô còn lại chạy bàn. Cả 2 cô đều ít nói, mặt lạnh tanh nhưng nhắc nhở hay gì đều nhẹ nhàng lắm. Các cô để bát nước chấm và đu đủ ăn kèm ngay phía ngoài nên ai muốn ăn có thể tự lấy nhưng lấy đu đủ vừa phải thôi vì 1 chiều các cô chỉ làm 1 bát đu đủ như vậy thôi.",quẩy bán đầu ngõ nhỏ bên cạnh hàng ông già tóc bạc có cô lớn tuổi cô chuyên làm bột và ngồi rán cô còn lại chạy bàn cả cô đều ít nói mặt lạnh nhưng nhắc nhở gì đều nhẹ nhàng lắm các cô để bát nước chấm và đu đủ ăn kèm phía ngoài nên muốn ăn có thể tự lấy nhưng lấy đu đủ vừa phải thôi vì chiều các cô chỉ làm bát đu đủ như vậy thôi,0
3162,7.2,"Vừa ăn xong review cho nóng. Chả là đi qua hàng này bao lần rồi mà giờ mới ăn thử.

- Vị trí: Chính xác là ở số 65 Phó Đức Chính, nhưng mình thấy quán bé lắm, đủ cho 1 chú ngồi chế biến đồ thôi. Đa số thấy khách ngồi bên đường đối diện.

- Giá cả: 20k/10 cái quẩy, 5k/bánh tiêu. Quán có cả bánh gối & bánh bao chiên nhưng không rõ giá do mình không gọi.

- Chất lượng: Quả thực thì không nghiện món này lắm + từng ăn khá lâu ở Hàng Bông và không được như kỳ vọng. Ai dè ăn ở đây rất rất hài lòng. Có hẳn rổ đựng bát riêng và các âu nước chấm có sẵn đu đủ. Mình tự lấy bát + múc nước chấm và chờ đồ thôi. Điểm cộng đầu tiên là nước chấm pha rất ổn, âu nước chấm quả thực rất rất ổn và chấm cái gì cũng hợp. Đủ vị chua, ngọt và thích thì thêm tí ớt. Đu đủ tươi, giòn sần sật và không bị cũ. Quẩy chiên nóng, ráo dầu thích cực. Bánh tiêu là bánh ngọt nhé, sau khi ăn xong thì gọi tráng miệng hợp luôn, vỏ bánh ngon cực và không có nhân ở trong đâu 😂

- Dịch vụ: Mình cũng chả sang bên đường gọi đồ mà có chị dọn bàn thì gọi luôn. Chị cũng lịch sự bảo là em thông cảm chờ chút. Nói chung là dễ chịu, mỗi tội quán đông nên chưa kịp dọn bàn.

- Không gian: Bên số 65 thì là có chú làm đồ và mình có thấy vài khách xếp hàng có lẽ mua mang đi. Còn mình thì ăn ở đối diện ngay bên đường, trong 1 cái ngõ. Chỗ đủ chứa 10 khách thôi 😂 Hơi bừa 1 tí do mình thấy nhân viên chưa kịp dọn, còn lại mọi thứ ok + để xe ngay vỉa hè.

➡ Một trải nghiệm rất ổn. Cả chất lượng lẫn giá đều ưng, lại còn gần nhà. Chắc chắn mình sẽ còn quay lại.",vừa ăn review cho nóng chả là đi hàng này lần rồi mà giờ mới ăn thử vị trí chính xác là ở số phó đức chính nhưng mình thấy quán bé lắm đủ cho chú ngồi chế biến đồ thôi đa số thấy khách ngồi bên đường đối diện giá cả cái quẩy bánh tiêu quán có cả bánh gối bánh chiên nhưng khôngrõ giá mình khônggọi chất lượng quả thực thì khôngnghiện món này lắm từng ăn khá lâu ở hàng bông và khôngđược như kỳ vọng dè ăn ở đây rất rất hài lòng có hẳn rổ đựng bát riêng và các âu nước chấm có sẵn đu đủ mình tự lấy bát múc nước chấm và chờ đồ thôi điểm cộng đầu tiên là nước chấm rất ổn âu nước chấm quả thực rất rất ổn và chấm cái gì cũng hợp đủ vị ngọt và thích thì thêm tí ớt đu đủ tươi giòn sần sật và khôngbị cũ quẩy chiên nóng ráo dầu thích cực bánh tiêu là bánh ngọt nhé ăn thì gọi tráng miệng hợp luôn vỏ bánh cực và khôngcó nhân ở đâu cười dịch vụ mình cũng chả sang bên đường gọi đồ mà có chị dọn bàn thì gọi luôn chị cũng lịch sự bảo là thông cảm chờ chút nói là dễ chịu mỗi tội quán đông nên chưa kịp dọn bàn khôngbên số thì là có chú làm đồ và mình có thấy vài khách xếp hàng có lẽ đi còn mình thì ăn ở đối diện bên đường cái ngõ chỗ đủ chứa khách thôi cười hơi bừa tí mình thấy nhân viên chưa kịp dọn còn lại mọi thứ để vỉa hè một trải nghiệm rất ổn cả chất lượng lẫn giá đều ưng lại còn gần nhà chắc chắn mình sẽ còn lại,0
3163,6.6,"Nằm ngay trên phố phó đức chính, tuy bé nhưng có thể dễ dàng nhận ra. 2 cô chú chủ quán là vợ chồng cùng nhau mở quán bánh bao chiên, quẩy, bánh tiêu và bánh gối. Chú ngồi nặn bột ngay trước cửa còn cô thì rán. Vì cả quá trình làm mình đều thấy nên trông sạch sẽ lắm. 
Ngoài có 2 chiếc bàn ở bên phía chỗ làm thì quán còn có chỗ ngồi đối diện bên đường. Khá rộg nhé
Bánh bao chiên (7k/c) hơi lạ, vỏ bánh giòn, nhưng lớp bột không nhiều lắm nên ăn khônh giống bánh bao mà cứ giống như lớp vỏ của bánh gối. Mình không thích lắm. Nhưng được cái nhân ngon và nhiều thịt
Bánh tiêu (6k) ngọt vừa ngon, cắn vào thấy giòn ở ngoài, mềm ở bên trong. Tuy nhiên mình thấy lớp vỏ đều khá mỏng
Điểm cộng duy nhất là bánh gối ở đây khá ngon, nhiều trứng và lạp xưởng (14k)
Ngoài ra ở đây còn có quẩy nóng nữa nhé",nằm trên phố phó đức chính bé nhưng có thể dễ dàng nhận  cô chú chủ quán là vợ chồng cùng mở quán bánh chiên quẩy bánh tiêu và bánh gối chú ngồi nặn bột trước cửa còn cô thì rán vì cả quá trình làm mình đều thấy nên trông sạch sẽ lắm ngoài có chiếc bàn ở bên phía chỗ làm thì quán còn có chỗ ngồi đối diện bên đường khá rộg nhé bánh chiên hơi lạ vỏ bánh giòn nhưng lớp bột khôngnhiều lắm nên ăn khônh giống bánh mà cứ giống như lớp vỏ của bánh gối mình khôngthích lắm nhưng được cái nhân và nhiều thịt bánh tiêu ngọt vừa cắn vào thấy giòn ở ngoài mềm ở bên  nhiên mình thấy lớp vỏ đều khá mỏng điểm cộng nhất là bánh gối ở đây khá nhiều trứng và lạp xưởng ngoài ở đây còn có quẩy nóng nữa nhé,0
